Date,year,win,price,time
Jun 23, 2014, 6  4, 99,2
Jun 22, 2014, 7  2, 99,2
Jun 21, 2014, 7  2, 99,2
Jun 20, 2014, 5  7, 99,2
Jun 19, 2014, 0  3, 99,2
Jun 18, 2014, 0  7, 99,2
Jun 17, 2014, 6  9, 99,2
Jun 16, 2014, 5  9, 99,2
Jun 15, 2014, 3  1, 99,2
Jun 14, 2014, 9  0, 99,2
Jun 13, 2014, 4  6, 99,2
Jun 12, 2014, 8  8, 99,2
Jun 11, 2014, 5  5, 99,2
Jun 10, 2014, 1  8, 99,2
Jun 09, 2014, 2  3, 99,2
Jun 08, 2014, 4  4, 99,2
Jun 07, 2014, 6  3, 99,2
Jun 06, 2014, 9  0, 99,2
Jun 05, 2014, 6  8, 99,2
Jun 04, 2014, 4  4, 99,2
Jun 03, 2014, 5  2, 99,2
Jun 02, 2014, 8  6, 99,2
Jun 01, 2014, 8  2, 99,2
May 31, 2014, 4  0, 99,2
May 30, 2014, 5  0, 99,2
May 29, 2014, 2  1, 99,2
May 28, 2014, 5  3, 99,2
May 27, 2014, 3  2, 99,2
May 26, 2014, 6  3, 99,2
May 25, 2014, 7  7, 99,2
May 24, 2014, 5  7, 99,2
May 23, 2014, 8  6, 99,2
May 22, 2014, 4  5, 99,2
May 21, 2014, 4  7, 99,2
May 20, 2014, 7  4, 99,2
May 19, 2014, 6  8, 99,2
May 18, 2014, 8  0, 99,2
May 17, 2014, 0  3, 99,2
May 16, 2014, 9  2, 99,2
May 15, 2014, 9  9, 99,2
May 14, 2014, 0  5, 99,2
May 13, 2014, 8  4, 99,2
May 12, 2014, 0  2, 99,2
May 11, 2014, 8  9, 99,2
May 10, 2014, 4  2, 99,2
May 09, 2014, 7  9, 99,2
May 08, 2014, 3  2, 99,2
May 07, 2014, 2  5, 99,2
May 06, 2014, 6  9, 99,2
May 05, 2014, 9  3, 99,2
May 04, 2014, 4  2, 99,2
May 03, 2014, 4  0, 99,2
May 02, 2014, 1  8, 99,2
May 01, 2014, 8  2, 99,2
Apr 30, 2014, 8  5, 99,2
Apr 29, 2014, 3  7, 99,2
Apr 28, 2014, 0  4, 99,2
Apr 27, 2014, 4  7, 99,2
Apr 26, 2014, 1  7, 99,2
Apr 25, 2014, 2  3, 99,2
Apr 24, 2014, 0  8, 99,2
Apr 23, 2014, 6  7, 99,2
Apr 22, 2014, 0  7, 99,2
Apr 21, 2014, 8  2, 99,2
Apr 20, 2014, 4  1, 99,2
Apr 19, 2014, 0  3, 99,2
Apr 18, 2014, 8  7, 99,2
Apr 17, 2014, 3  0, 99,2
Apr 16, 2014, 5  5, 99,2
Apr 15, 2014, 9  3, 99,2
Apr 14, 2014, 0  8, 99,2
Apr 13, 2014, 2  3, 99,2
Apr 12, 2014, 9  4, 99,2
Apr 11, 2014, 5  9, 99,2
Apr 10, 2014, 7  7, 99,2
Apr 09, 2014, 2  5, 99,2
Apr 08, 2014, 3  8, 99,2
Apr 07, 2014, 6  9, 99,2
Apr 06, 2014, 1  2, 99,2
Apr 05, 2014, 9  3, 99,2
Apr 04, 2014, 0  5, 99,2
Apr 03, 2014, 0  6, 99,2
Apr 02, 2014, 0  6, 99,2
Apr 01, 2014, 8  8, 99,2
Mar 31, 2014, 8  8, 99,2
Mar 30, 2014, 7  0, 99,2
Mar 29, 2014, 7  9, 99,2
Mar 28, 2014, 1  6, 99,2
Mar 27, 2014, 3  5, 99,2
Mar 26, 2014, 5  7, 99,2
Mar 25, 2014, 9  3, 99,2
Mar 24, 2014, 2  8, 99,2
Mar 23, 2014, 5  9, 99,2
Mar 22, 2014, 9  5, 99,2
Mar 21, 2014, 5  4, 99,2
Mar 20, 2014, 3  5, 99,2
Mar 19, 2014, 0  3, 99,2
Mar 18, 2014, 5  7, 99,2
Mar 17, 2014, 2  6, 99,2
Mar 16, 2014, 1  9, 99,2
Mar 15, 2014, 8  5, 99,2
Mar 14, 2014, 3  2, 99,2
Mar 13, 2014, 5  0, 99,2
Mar 12, 2014, 1  8, 99,2
Mar 11, 2014, 0  5, 99,2
Mar 10, 2014, 7  4, 99,2
Mar 09, 2014, 6  2, 99,2
Mar 08, 2014, 0  1, 99,2
Mar 07, 2014, 4  6, 99,2
Mar 06, 2014, 2  1, 99,2
Mar 05, 2014, 0  8, 99,2
Mar 04, 2014, 5  5, 99,2
Mar 03, 2014, 9  9, 99,2
Mar 02, 2014, 7  0, 99,2
Mar 01, 2014, 5  1, 99,2
Feb 28, 2014, 7  7, 99,2
Feb 27, 2014, 5  1, 99,2
Feb 26, 2014, 0  9, 99,2
Feb 25, 2014, 0  5, 99,2
Feb 24, 2014, 5  4, 99,2
Feb 23, 2014, 2  1, 99,2
Feb 22, 2014, 5  4, 99,2
Feb 21, 2014, 6  4, 99,2
Feb 20, 2014, 2  6, 99,2
Feb 19, 2014, 7  4, 99,2
Feb 18, 2014, 7  0, 99,2
Feb 17, 2014, 4  9, 99,2
Feb 16, 2014, 2  0, 99,2
Feb 15, 2014, 5  2, 99,2
Feb 14, 2014, 3  7, 99,2
Feb 13, 2014, 6  4, 99,2
Feb 12, 2014, 5  6, 99,2
Feb 11, 2014, 3  8, 99,2
Feb 10, 2014, 3  5, 99,2
Feb 09, 2014, 4  3, 99,2
Feb 08, 2014, 8  4, 99,2
Feb 07, 2014, 7  2, 99,2
Feb 06, 2014, 0  4, 99,2
Feb 05, 2014, 5  4, 99,2
Feb 04, 2014, 5  2, 99,2
Feb 03, 2014, 7  7, 99,2
Feb 02, 2014, 6  9, 99,2
Feb 01, 2014, 5  0, 99,2
Jan 31, 2014, 9  0, 99,2
Jan 30, 2014, 5  0, 99,2
Jan 29, 2014, 0  1, 99,2
Jan 28, 2014, 0  7, 99,2
Jan 27, 2014, 3  4, 99,2
Jan 26, 2014, 9  3, 99,2
Jan 25, 2014, 3  7, 99,2
Jan 24, 2014, 6  1, 99,2
Jan 23, 2014, 0  7, 99,2
Jan 22, 2014, 3  3, 99,2
Jan 21, 2014, 5  1, 99,2
Jan 20, 2014, 1  8, 99,2
Jan 19, 2014, 4  0, 99,2
Jan 18, 2014, 3  6, 99,2
Jan 17, 2014, 5  4, 99,2
Jan 16, 2014, 0  5, 99,2
Jan 15, 2014, 3  6, 99,2
Jan 14, 2014, 6  1, 99,2
Jan 13, 2014, 6  2, 99,2
Jan 12, 2014, 9  3, 99,2
Jan 11, 2014, 1  1, 99,2
Jan 10, 2014, 1  5, 99,2
Jan 09, 2014, 3  1, 99,2
Jan 08, 2014, 3  9, 99,2
Jan 07, 2014, 9  2, 99,2
Jan 06, 2014, 6  1, 99,2
Jan 05, 2014, 3  3, 99,2
Jan 04, 2014, 5  6, 99,2
Jan 03, 2014, 7  0, 99,2
Jan 02, 2014, 5  3, 99,2
Jan 01, 2014, 6  0, 99,2
Dec 31, 2015, 3  5, 99,2
Dec 30, 2015, 9  2, 99,2
Dec 29, 2015, 2  0, 99,2
Dec 28, 2015, 1  3, 99,2
Dec 27, 2015, 1  1, 99,2
Dec 26, 2015, 3  9, 99,2
Dec 25, 2015, 1  0, 99,2
Dec 24, 2015, 9  5, 99,2
Dec 23, 2015, 6  5, 99,2
Dec 22, 2015, 5  5, 99,2
Dec 21, 2015, 6  0, 99,2
Dec 20, 2015, 6  2, 99,2
